Name,Likelihood,Duplication,Loss,Transfer
hha_1_3,-14.1532,1e-07,0.255309,0.52469
group_5406_1,-63.1425,1e-07,0.287486,0.0251736
ycgZ,-60.855,1e-07,0.170323,0.0220452
group_4129,-21.703,1e-07,0.490544,0.265077
group_6426_1,-71.8686,1e-07,0.232915,0.514624
group_79_6,-14.2355,1e-07,0.225177,0.532168
group_8608,-33.9195,1e-07,0.645262,0.127983
lysA,-145.707,1e-07,0.241328,0.174262
group_190_1,-18.6395,1e-07,0.353412,0.460875
group_1126,-27.1888,1e-07,0.282863,0.50353
group_1909,-128.009,1e-07,0.283394,0.164669
group_7094_2,-15.2989,1e-07,0.19588,0.512926
group_8049,-39.3415,1e-07,0.294484,0.183734
group_7952,-28.624,1e-07,0.569379,0.922164
flhE,-86.9012,1e-07,0.0958429,0.10258
group_5229_1,-44.5101,1e-07,0.190226,0.215929
fecA,-170.468,1e-07,0.449414,0.462146
group_7775_2,-19.0636,1e-07,0.437439,0.387006
group_5396,-14.1329,1e-07,0.248672,0.527324
papB_1,-17.4428,1e-07,0.18734,0.0509593
group_6038_3,-127.821,1e-07,0.209886,0.150129
hha_2,-20.8556,1e-07,0.463056,0.306375
group_3730_2,-27.3863,1e-07,0.276894,0.505312
group_3586,-33.5567,1e-07,0.391999,0.0436898
finO_1,-90.5971,1e-07,0.22331,0.198107
yobA,-72.9961,1e-07,0.0660964,0.0921991
group_2496_2,-72.4089,1e-07,0.33832,0.474244
ansA,-118.295,1e-07,0.218376,0.0926769
group_4617_2,-94.5986,1e-07,0.189791,0.442133
group_3887_9,-118.186,1e-07,0.336247,0.437517
group_2491_1,-28.5038,1e-07,0.317404,0.491446
higA-1,-24.5441,1e-07,0.490187,1
group_3779_9,-200.121,1e-07,0.243223,0.526306
group_4195_1,-74.4302,1e-07,0.401427,0.304733
group_5705,-51.2208,1e-07,0.274243,0.508684
group_4763_5,-22.2873,1e-07,0.387366,0.310969
group_2523,-34.513,1e-07,0.586597,0.922298
group_5210,-25.5543,1e-07,0.413688,1e-07
group_2491,-138.623,1e-07,0.266249,0.450688
group_5503_1,-13.9801,1e-07,0.377925,0.449548
ybdM_2_1,-53.2891,1e-07,0.21415,0.209869
group_7134_1,-19.9293,1e-07,0.300403,0.474044
group_6266,-29.6554,1e-07,0.552578,1
group_126_4,-12.1032,1e-07,0.494117,1e-07
group_5548,-11.0538,0.1,0.2,0.1
sgbE,-116.718,1e-07,0.24652,0.0931099
group_762,-19.2101,1e-07,0.718201,1
group_2672_1,-15.3057,1e-07,0.192218,0.513125
group_5109_2,-28.0395,1e-07,0.499287,0.177245
group_7403_2,-172.223,1e-07,0.207214,0.537123
chpS,-79.8392,1e-07,0.225105,0.201883
group_4221_2,-38.9191,1e-07,0.327213,0.484748
group_5462_4,-67.0649,1e-07,0.27878,0.511809
group_3690_1,-14.2124,1e-07,0.22716,0.532037
group_4568_2,-27.739,1e-07,0.176443,0.520603
group_3734_10,-25.0856,1e-07,0.279634,0.165979
group_11810,-14.7585,0.1,0.2,0.1
group_3518,-24.5156,1e-07,0.552144,1
group_4283,-31.3062,1e-07,0.320927,0.457082
group_3_3,-34.2791,1e-07,0.754,1
group_9122,-15.261,0.1,0.2,0.1
group_4082_3,-118.725,1e-07,0.216351,0.116457
yfeZ,-127.972,1e-07,0.212666,0.177498
group_11463_1,-10.2764,1e-07,0.494391,1e-07
group_2010_1,-43.1753,1e-07,0.487095,1e-07
group_3917_3,-35.1736,1e-07,0.293506,0.0787563
hisD,-216.33,1e-07,0.344079,0.513171
group_3734_8,-23.775,1e-07,0.443639,0.381396
group_2068_3,-101.945,1e-07,0.194795,0.0784179
mltC,-200.208,1e-07,0.278131,0.475216
hyfE,-59.7316,1e-07,0.163319,0.0873182
group_5391_7,-15.3057,1e-07,0.192218,0.513125
group_5699_5,-113.427,1e-07,0.263891,0.476588
group_3513,-25.7866,1e-07,0.201173,0.530446
ahr_2,-43.3133,1e-07,0.307245,0.109824
pphB_1_1,-5.90195,0.1,0.2,0.1
group_11562_1,-14.2446,1e-07,0.217582,0.533742
group_5276_1,-24.675,1e-07,0.475097,0.386154
group_10936_2,-83.4296,1e-07,0.225657,0.0682956
group_8042,-88.9421,0.00996955,0.230828,0.526134
cbrB,-53.2679,1e-07,0.238184,0.0424449
group_8413,-38.7593,1e-07,0.378854,0.446907
yeeD,-91.2704,1e-07,0.400982,0.169242
ftsP,-163.391,1e-07,0.291388,0.154933
group_4926,-14.2342,1e-07,0.226349,0.531922
group_4466_2,-31.1885,1e-07,0.195164,0.519848
group_5012_10,-113.451,1e-07,0.294453,0.121974
group_148_4,-15.3716,0.0102674,0.209127,0.275174
group_5691_1,-34.1446,1e-07,0.360251,0.468158
pduB,-79.6879,1e-07,0.284659,0.492601
group_5248,-23.5741,1e-07,0.419795,0.405743
group_2219,-47.4405,1e-07,0.280519,0.0172308
group_7993_1,-47.6764,1e-07,0.248525,0.522534
group_5915_5,-31.4154,1e-07,0.26882,0.503279
group_1154,-43.3131,1e-07,0.264861,0.0486512
rfaL_1,-15.3365,0.0109671,0.20875,0.27555
fliJ,-99.4989,1e-07,0.246929,0.125488
ppsR,-104.448,1e-07,0.201614,0.0744383
osmC,-86.4064,1e-07,0.181566,0.0432981
group_4494_3,-18.7538,1e-07,0.328035,0.489719
group_4672_4,-39.3616,1e-07,0.72959,1
group_3405,-14.1672,1e-07,0.267933,0.519346
cotSA_1,-11.7813,0.1,0.2,0.1
trmL,-116.654,1e-07,0.136641,0.119979
group_1496_2,-50.9699,1e-07,0.229182,0.519974
group_3508_3,-24.3707,1e-07,0.302131,0.507481
group_979_5,-222.943,1e-07,0.274961,0.51108
group_282,-121.929,1e-07,0.219492,0.538878
rpe_2,-72.947,1e-07,0.29621,0.197585
tnsB_2,-24.2822,1e-07,0.791245,1
group_1426,-14.1604,1e-07,0.269408,0.519027
group_2342_1,-11.0847,0.1,0.2,0.1
group_12626,-14.0692,1e-07,0.346347,0.472422
group_8291,-14.0635,1e-07,0.347718,0.471815
group_5538_3,-11.0513,1e-07,0.11381,1e-07
sdiA,-157.849,1e-07,0.270685,0.143492
group_10426,-29.024,1e-07,0.399309,0.420736
group_12593,-48.66,1e-07,0.246318,0.513611
group_13141,-21.41,1e-07,0.291006,0.220819
group_5130,-26.4118,1e-07,0.207498,0.52681
group_6155_1,-14.2107,1e-07,0.251857,0.524402
group_3386_4,-30.8044,1e-07,0.358364,0.0707813
uxaA_1,-10.5981,1e-07,0.419237,1e-07
group_978_9,-11.7187,0.1,0.2,0.1
group_8713,-38.5763,1e-07,0.302756,0.171101
group_3625,-14.2446,1e-07,0.217587,0.533745
rsxE,-114.962,1e-07,0.180932,0.114975
group_9050_1,-18.6827,1e-07,0.429522,0.39656
group_8069,-14.1801,1e-07,0.23504,0.530461
group_2603_1,-19.9374,1e-07,0.400991,0.374687
group_3768_1,-21.1857,1e-07,0.229646,0.252222
rhsC_1_1,-20.4603,1e-07,0.276561,0.489731
group_6371_2,-26.0044,1e-07,0.381353,0.0317562
group_4622,-111.722,1e-07,0.259069,0.52394
group_2315_2,-11.0226,1e-07,0.546512,1e-07
lpfA_1_1,-5.89894,0.1,0.2,0.1
group_4711,-13.6051,1e-07,0.514076,1e-07
group_4048_1,-28.9746,1e-07,0.479,1e-07
group_2246_2,-116.297,1e-07,0.207337,0.111338
group_2208_7,-14.2017,1e-07,0.234933,0.530216
group_3226,-20.5377,1e-07,0.211921,0.52244
group_10583,-14.1809,1e-07,0.257543,0.522919
group_1067,-43.9222,1e-07,0.277629,0.048489
group_3824,-29.6475,1e-07,0.602935,1
group_5452_10,-12.908,0.1,0.2,0.1
group_3893_2,-24.7634,1e-07,0.586248,1e-07
chrR,-136.469,0.0099466,0.162939,0.116315
group_3793_3,-28.8315,1e-07,0.301087,0.500708
group_2761_2,-9.11935,1e-07,0.268991,1e-07
group_7579,-12.9489,0.1,0.2,0.1
ecoRIIR_1_1,-50.1927,1e-07,0.480158,0.183085
group_3304_3,-24.5626,1e-07,0.339576,1
group_333_1,-14.0012,1e-07,0.357818,0.466007
group_5894_1,-24.3377,1e-07,0.273021,0.223745
group_6506_1,-83.3275,1e-07,0.202596,0.121325
group_5751,-29.1301,1e-07,0.414365,0.358062
group_7083,-57.5463,1e-07,0.253327,0.507196
srlA,-122.452,0.0024673,0.250397,0.0793994
group_3351_1,-15.8687,0.000424441,0.172157,0.267722
group_233,-163.202,1e-07,0.48063,0.285626
group_117_5,-18.3414,1e-07,0.342965,0.462026
group_1848_2,-194.656,1e-07,0.247153,0.508196
ydiO,-24.5404,1e-07,0.497595,1
group_6341_1,-14.2401,1e-07,0.222454,0.532696
group_8158,-29.3914,1e-07,0.838193,1
mdtH,-140.527,1e-07,0.249784,0.138513
group_5908,-41.8453,1e-07,0.274644,0.497173
group_6435_1,-18.7538,1e-07,0.328035,0.489719
group_1531,-78.7099,1e-07,0.304172,0.496932
group_10100,-14.0692,1e-07,0.346347,0.472422
group_10656,-45.8326,1e-07,0.461359,0.314618
group_11332,-18.4632,1e-07,0.313461,0.48415
artM_1_1,-110.674,0.0102011,0.209598,0.0774675
mngR_2,-61.6713,1e-07,0.000293222,0.318529
queG,-154.376,1e-07,0.212636,0.22925
group_2077,-11.5641,1e-07,0.565938,0.0193464
group_5033_1,-44.3024,1e-07,0.219435,0.263727
group_7317_4,-43.0111,1e-07,0.347828,0.0685048
eutN,-59.5611,1e-07,0.287327,0.0391842
group_5579_2,-18.793,1e-07,0.298596,0.505836
thiH,-139.723,1e-07,0.282074,0.0996071
zinT,-164.668,1e-07,0.216679,0.242677
group_5071,-19.3732,1e-07,0.269297,0.521427
group_6992,-34.0976,1e-07,0.78857,1
pabB,-148.804,1e-07,0.220352,0.202164
lutP,-67.5856,1e-07,0.284006,0.505259
group_2778_1,-18.286,1e-07,0.202035,0.261841
group_4240_3,-29.5881,1e-07,0.580555,1
group_6399_4,-63.064,1e-07,0.304701,0.493995
alaE,-78.9759,1e-07,0.131692,0.0786256
group_118,-36.7276,1e-07,0.325918,0.463844
sugE_1,-37.6959,1e-07,0.512825,0.0129996
group_5643_1,-16.0398,1e-07,0.186462,0.265142
group_11089_1,-12.7764,0.1,0.2,0.1
group_7278_2,-48.092,1e-07,0.0430234,0.363627
group_5926,-27.1159,1e-07,0.319166,0.470285
group_7901,-53.7144,1e-07,0.249596,0.525819
group_4296,-18.7674,1e-07,0.316034,0.496874
group_6509_2,-12.3604,1e-07,0.529741,1e-07
pdeH,-135.416,1e-07,0.238129,0.140158
group_728_7,-5.9006,0.1,0.2,0.1
group_6468,-14.0106,1e-07,0.352534,0.469642
kilR_1,-177.536,1e-07,0.439386,0.252127
group_2228_7,-134.229,1e-07,0.24434,0.253315
rbsA_1_1,-93.0383,1e-07,0.29064,0.202809
group_9277,-34.1109,1e-07,0.358858,0.469343
yceD,-74.693,1e-07,0.169295,0.0432628
group_7300,-46.9597,1e-07,0.203142,0.269091
group_3542,-55.2597,1e-07,0.40582,0.269461
thiL,-132.075,1e-07,0.263774,0.101165
group_5663,-14.2107,1e-07,0.251857,0.524402
group_4944_2,-22.4334,1e-07,0.396087,0.312669
group_5531_2,-14.236,1e-07,0.224608,0.532283
group_1478_8,-27.7669,1e-07,0.283787,0.0419584
group_1020_2,-34.762,1e-07,0.213552,0.220389
group_4560_4,-82.8204,0.0122892,0.200812,0.22823
fimD_1,-183.093,1e-07,0.271694,0.503034
group_872_4,-63.2008,1e-07,0.26867,0.0677876
group_2331_3,-17.1974,1e-07,0.53196,0.178029
group_2767_1,-22.0885,1e-07,0.309609,0.481572
psiB_1_1,-522.446,1e-07,0.243015,0.525697
group_2860,-150.666,1e-07,0.294632,0.186967
group_8193,-34.0454,1e-07,0.229154,0.256619
group_8150,-28.7026,1e-07,0.316004,0.493421
lldD,-161.738,0.00998368,0.207118,0.237646
group_5917_4,-38.0467,1e-07,0.358812,0.428219
group_7951_1,-19.3825,1e-07,0.523625,1
group_10034,-34.5402,1e-07,0.592388,1
group_4624,-42.7575,1e-07,0.233429,0.523432
group_2015,-57.9665,1e-07,0.241385,0.509271
group_3557_3,-92.1464,1e-07,0.281714,0.180814
group_2149,-24.7458,1e-07,0.337751,0.0710126
group_5646_1,-19.3263,1e-07,0.567909,1
group_1631_1,-14.2114,1e-07,0.252363,0.524113
group_2759_1,-37.882,1e-07,0.222406,0.531777
group_5818_7,-14.1809,1e-07,0.257543,0.522919
group_1265_2,-11.092,0.1,0.2,0.1
hisS,-114.946,1e-07,0.156618,0.147494
group_6482_1,-13.9573,1e-07,0.387925,0.441298
group_3796_3,-81.7932,1e-07,0.498489,0.119898
group_2661,-90.426,1e-07,0.224148,0.106195
group_2324_1,-45.5146,1e-07,0.378376,0.375275
sbcB,-206.504,1e-07,0.28842,0.487748
group_1122_3,-18.8646,1e-07,0.319811,0.128741
group_737_3,-14.1721,1e-07,0.241914,0.528657
sdhL,-6.57141,0.1,0.2,0.1
group_6174_2,-14.2446,1e-07,0.217582,0.533742
group_6974_3,-82.5,1e-07,0.513733,0.147022
cai_1,-15.3057,1e-07,0.192218,0.513125
group_6039_10,-29.6878,1e-07,0.445828,1e-07
group_3505,-13.096,1e-07,0.453178,0.337225
group_1137,-44.5819,1e-07,0.212601,0.264032
group_2245_3,-98.9131,1e-07,0.267441,0.170527
group_2695,-86.8269,1e-07,0.248568,0.487815
group_4909_4,-29.3423,1e-07,0.841004,1
group_7020,-43.0341,1e-07,0.252098,0.522379
group_1799_1,-17.0118,1e-07,0.266699,0.135334
uidA,-131.791,1e-07,0.242319,0.145609
opgE,-145.182,1e-07,0.225896,0.199879
fabD,-169.699,1e-07,0.226324,0.246804
group_6267,-42.9919,1e-07,0.256239,0.517612
ompD_1_3,-12.7863,0.1,0.2,0.1
group_5210_1,-13.9355,1e-07,0.553068,0.0424509
group_113_8,-119.558,1e-07,0.261941,0.505469
group_12395_1,-36.8181,1e-07,0.246532,0.235558
group_1730_2,-8.01491,0.1,0.2,0.1
group_5574,-62.7233,1e-07,0.26786,0.496163
ftsX,-152.515,1e-07,0.205905,0.230355
group_2861_1,-42.7145,1e-07,0.269415,0.498934
group_2687_6,-61.2299,1e-07,0.317558,0.469671
flgE,-128.191,0.0099327,0.213021,0.157679
group_7189_5,-37.5316,1e-07,0.389464,0.391452
group_5593_3,-14.057,1e-07,0.298177,0.508396
ywrO,-58.5919,1e-07,0.138568,0.0529949
group_7027,-43.0162,1e-07,0.25693,0.520817
group_6500_5,-138.274,1e-07,0.326846,0.442281
group_7225_1,-18.7109,1e-07,0.499391,0.295583
group_993_2,-45.1692,1e-07,0.228744,0.236911
group_9747,-17.8692,0.00976543,0.221042,0.273886
group_6737_2,-15.3057,1e-07,0.192218,0.513125
group_3406,-15.4236,0.1,0.2,0.1
virB4_1_1,-80.7474,1e-07,0.252246,0.514565
rhsA,-36.4882,1e-07,0.309727,0.480532
group_4619_1,-16.9116,1e-07,0.409144,1e-07
group_5683_2,-29.3962,1e-07,0.393625,0.389644
group_12643,-14.2131,1e-07,0.22663,0.532141
group_3532_9,-119.242,1e-07,0.215786,0.529794
group_3077,-11.085,0.1,0.2,0.1
gpr,-145.428,1e-07,0.217418,0.193519
group_3342,-15.2593,0.0232347,0.188498,0.281097
group_5333_2,-24.4733,1e-07,0.452652,1
group_6116,-24.5107,1e-07,0.349926,1e-07
hcaE,-100.688,1e-07,0.140547,0.14175
group_2303_14,-63.248,1e-07,0.330269,0.456782
group_6183_2,-14.2446,1e-07,0.217582,0.533742
rplR,-79.6346,1e-07,0.214703,0.0164064
group_4082_1,-177.868,1e-07,0.247901,0.51807
group_4998_3,-19.4475,1e-07,0.305408,0.0800045
uvrD_2,-29.524,1e-07,0.660124,1
group_6682_1,-26.7935,1e-07,0.475875,1e-07
group_1121,-34.7659,1e-07,0.189761,0.538648
group_5945_2,-19.2092,1e-07,0.323058,0.494479
group_1578,-18.7109,1e-07,0.499391,0.295583
group_1205,-68.1162,1e-07,0.266242,0.234048
group_3006_2,-46.6813,1e-07,0.513498,0.0551389
group_6386,-15.261,0.1,0.2,0.1
group_8314,-9.94097,0.1,0.2,0.1
group_5511_2,-17.5802,0.00350177,0.237597,0.267618
group_6251_4,-47.1363,1e-07,0.529963,0.00229905
group_445_3,-34.1954,1e-07,0.281498,0.500661
group_4818_3,-12.9528,0.1,0.2,0.1
group_6584_1,-14.0744,1e-07,0.342552,0.474931
group_4284,-30.5469,1e-07,0.446169,0.11079
group_3350,-167.12,1e-07,0.244312,0.522738
group_2228_5,-180.089,1e-07,0.301131,0.528559
group_5698_8,-26.8439,1e-07,0.294252,1e-07
group_454_2,-75.0329,1e-07,0.535371,0.113367
group_5825,-19.219,1e-07,0.723939,1
group_517_3,-20.8966,1e-07,0.406799,0.204998
group_6794_3,-44.263,1e-07,0.5001,0.201904
group_771_3,-83.0878,1e-07,0.232273,0.128536
group_2329_10,-157.305,1e-07,0.2362,0.529216
group_10237,-18.4632,1e-07,0.313461,0.48415
group_7001_1,-24.4566,1e-07,0.567439,1
group_7605_3,-22.7326,1e-07,0.414173,0.396341
group_456_6,-50.2771,1e-07,0.0755138,0.286742
yihV_1_1,-52.8541,1e-07,0.26261,0.0672245
gltS_2,-61.7505,1e-07,0.51592,0.11419
group_4676_3,-75.2686,1e-07,0.289195,0.0687671
group_2032_2,-32.4108,1e-07,0.499737,0.165876
group_4194_10,-27.4302,1e-07,0.282832,0.214955
flmC_2,-57.2896,1e-07,0.445883,0.292738
group_2468,-51.2566,0.00222603,0.234115,0.267624
group_7712_5,-11.7534,0.1,0.2,0.1
group_4373_5,-17.3036,1e-07,0.524917,0.171356
group_4001_2,-14.2477,1e-07,0.216278,0.533958
group_10894,-24.4508,1e-07,0.68952,1
ybgD,-17.5364,1e-07,0.141367,0.0448679
cbbT,-19.237,1e-07,0.666037,1
group_6669_2,-105.395,1e-07,0.106174,0.148071
group_3008,-51.5786,1e-07,0.236388,0.250432
group_4667_2,-69.4976,1e-07,0.220964,0.518176
intA_3_3,-26.7582,1e-07,0.188341,0.095283
group_4090_2,-14.2433,1e-07,0.21854,0.533583
group_6386_1,-13.9573,1e-07,0.387925,0.441298
group_7300_2,-29.1675,1e-07,0.345595,0.435003
group_5880_2,-5.91328,0.1,0.2,0.1
group_1376,-77.124,1e-07,0.226788,0.523023
nanE,-143.071,1e-07,0.216295,0.211416
group_4334,-94.6455,1e-07,0.268347,0.501604
group_694_6,-347.985,1e-07,0.38614,0.502861
group_1017,-11.0834,0.1,0.2,0.1
mglA_1,-114.509,1e-07,0.156844,0.136831
group_85_1,-19.2653,1e-07,0.698988,1
ompX_2_2,-181.659,1e-07,0.223801,0.531832
group_7024,-19.3825,1e-07,0.523625,1
group_4002_1,-70.3927,1e-07,0.286796,0.0359915
group_17_7,-19.3751,1e-07,0.554625,1
group_3022,-14.2203,1e-07,0.244714,0.52643
nimR,-146.642,1e-07,0.264171,0.152813
kdpB,-130.394,1e-07,0.229976,0.120486
group_5382,-18.7524,1e-07,0.320514,0.494482
group_368,-5.91314,0.1,0.2,0.1
group_1560_2,-61.9591,1e-07,0.221316,0.501841
exbD,-111.042,1e-07,0.199622,0.113948
group_6884,-74.9031,1e-07,0.214682,0.52711
group_2358_3,-14.0526,1e-07,0.352049,0.468994
rob_1,-173.374,1e-07,0.257978,0.22242
group_3969,-14.1951,1e-07,0.237745,0.529625
group_6453_1,-13.8394,1e-07,0.483438,0.321417
group_10716,-12.1032,1e-07,0.494117,1e-07
ygdG,-123.253,1e-07,0.214579,0.111755
group_1070_2,-30.3656,0.0596182,0.221329,0.291666
pgrR_2_2,-38.8429,1e-07,0.194279,0.0534122
group_9085_1,-18.9062,0.182692,0.159048,0.543829
group_4009_1,-14.243,1e-07,0.218966,0.533486
araF,-125.167,1e-07,0.234383,0.124321
group_2592,-24.3966,1e-07,0.641925,1
group_773_10,-166.288,1e-07,0.092923,0.41085
group_5567_4,-15.06,1e-07,0.188436,0.514008
group_816_1,-59.5546,1e-07,0.21315,0.0637736
group_4300_2,-14.0743,1e-07,0.342602,0.474898
bglJ,-190.017,1e-07,0.236768,0.255803
group_5703_2,-13.9952,1e-07,0.363359,0.461568
group_695_9,-23.0147,1e-07,0.19198,0.155126
group_9907,-90.933,1e-07,0.309196,0.0841633
group_1846,-32.1359,1e-07,0.238395,0.50751
group_252,-183.732,1e-07,0.232085,0.522908
group_84_1,-19.39,1e-07,0.507287,1
torR,-59.5546,1e-07,0.186637,0.0443273
group_2048_2,-149.805,1e-07,0.27701,0.509243
group_3634_1,-18.6613,1e-07,0.314656,0.139662
group_1050_1,-49.0798,1e-07,0.505876,0.104471
folA,-134.212,1e-07,0.181449,0.227289
pduU,-53.8288,1e-07,0.398548,0.39307
smf-1,-14.2007,1e-07,0.232376,0.531024
group_1445_1,-9.84565,0.1,0.2,0.1
group_8060,-32.8017,1e-07,0.213283,0.529574
group_1777_7,-16.6057,1e-07,0.148302,0.519032
mfd,-144.494,1e-07,0.230829,0.187988
group_8161_1,-14.7559,0.1,0.2,0.1
group_4068_7,-90.3857,1e-07,0.216033,0.0424655
group_236,-67.822,1e-07,0.254373,0.513118
group_1104,-51.2942,1e-07,0.226164,0.266184
group_4763_2,-17.901,1e-07,0.504473,0.0299351
group_886,-129.169,1e-07,0.214969,0.161316
group_8734_1,-48.3527,1e-07,0.27964,0.494293
group_4185_4,-18.8148,1e-07,0.514867,0.117452
group_3692,-11.4284,1e-07,0.276862,1e-07
group_8608_1,-60.367,1e-07,0.244336,0.247605
group_4301_4,-124.205,1e-07,0.215482,0.271999
group_3489_2,-19.2808,1e-07,0.674185,1
group_10822,-23.3309,1e-07,0.473147,0.245799
group_3698_4,-112.342,1e-07,0.295728,0.480545
group_116_2,-116.103,1e-07,0.26525,0.509602
group_5466,-102.156,1e-07,0.231847,0.520568
group_4701,-24.4712,1e-07,0.546083,1
group_10635_1,-29.2886,1e-07,0.266362,0.522761
group_2495_1,-99.0356,1e-07,0.187029,0.54018
group_10907,-14.0692,1e-07,0.346347,0.472422
group_5450,-19.2361,1e-07,0.694969,1
ygjI,-151.32,1e-07,0.101526,0.393477
group_1988,-19.2848,1e-07,0.642466,1
group_6092,-23.9758,1e-07,0.856526,1
yihN,-84.4863,1e-07,0.22948,0.12344
gadW_2_3,-20.7706,1e-07,0.269493,0.208012
fhuD,-155.864,1e-07,0.22653,0.200239
kojP_1,-135.692,1e-07,0.26552,0.194154
cfa,-122.989,1e-07,0.231033,0.107295
group_58,-187.835,1e-07,0.224911,0.528663
group_3793_1,-14.2131,1e-07,0.229449,0.531356
lpdA,-127.117,1e-07,0.223011,0.115748
group_7674_5,-17.6065,1e-07,0.183866,0.0396106
group_624_4,-13.9797,1e-07,0.466407,0.107434
group_3786_2,-28.5424,1e-07,0.285202,0.112482
group_2862_7,-26.7807,1e-07,0.24873,0.157292
topB_3,-41.7273,1e-07,0.454158,0.350983
group_3573_1,-14.2095,1e-07,0.230674,0.531122
ltxD,-12.7764,0.1,0.2,0.1
group_5404_5,-151.563,1e-07,0.248349,0.177463
group_4855,-24.8558,1e-07,0.344364,0.441226
group_4818_4,-9.11935,1e-07,0.268991,1e-07
group_3994_1,-112.656,1e-07,0.382315,0.50703
group_6253_1,-53.8066,1e-07,0.254964,0.198997
group_7658,-18.6823,0.129848,0.177899,0.293499
group_6163,-66.5264,1e-07,0.286178,0.192745
group_11517,-9.85611,0.1,0.2,0.1
csrD,-145.685,1e-07,0.242543,0.180443
hemC,-91.5684,1e-07,0.0610823,0.100565
group_3565,-10.2764,1e-07,0.494391,1e-07
group_5215,-11.1093,0.1,0.2,0.1
cycA,-160.692,1e-07,0.311489,0.155029
group_9276_1,-34.1458,1e-07,0.3603,0.46811
group_5383,-28.6741,1e-07,0.310287,0.0250428
group_8917_1,-64.38,1e-07,0.218225,0.520142
group_8452,-14.2161,1e-07,0.225945,0.53224
group_6937_2,-29.5933,1e-07,0.56924,1
pagN_3_1,-19.7889,1e-07,0.394487,0.380932
group_9096,-14.2404,1e-07,0.21966,0.533395
yehD,-89.1346,1e-07,0.21461,0.0476414
group_4802_1,-64.633,1e-07,0.404481,0.393025
arcC1_1,-121.221,1e-07,0.219549,0.134504
group_3481_1,-14.2159,1e-07,0.226136,0.532203
group_3897_3,-27.8081,1e-07,0.221644,0.0494336
group_5199_1,-32.511,0.127159,0.204248,0.295104
group_2673_4,-11.1123,0.1,0.2,0.1
ndhF,-112.607,1e-07,0.194644,0.12268
group_5294_1,-52.7527,1e-07,0.0644784,0.0397545
aaeX,-96.042,1e-07,0.235014,0.0194744
gatC_1,-23.758,1e-07,0.281949,0.244314
group_4598_8,-22.4399,1e-07,0.169057,0.50779
group_4942_2,-20.3538,1e-07,0.305369,0.0850013
group_5528_1,-89.1219,1e-07,0.216224,0.0427863
group_3671_6,-15.2312,0.1,0.2,0.1
group_10411,-14.0292,1e-07,0.347727,0.472395
dnaB,-152.664,1e-07,0.220072,0.221704
group_7352_1,-17.6485,0.00635872,0.231301,0.270508
group_3519_14,-36.0834,1e-07,0.451398,1e-07
group_5744,-15.261,0.1,0.2,0.1
group_4302_6,-66.5063,1e-07,0.293275,0.483052
group_3778,-143.009,1e-07,0.263871,0.192666
tnaB_1_1,-138.632,1e-07,0.245327,0.198
group_2789,-12.9556,0.1,0.2,0.1
betT,-148.193,1e-07,0.259051,0.206906
group_7464,-38.8703,1e-07,0.38302,0.444895
group_4489,-15.2684,0.1,0.2,0.1
group_286_5,-89.4965,1e-07,0.316241,0.0274419
group_7739_1,-11.1124,0.1,0.2,0.1
accC,-143.752,1e-07,0.283901,0.108836
group_2917_1,-14.2396,1e-07,0.223573,0.532413
group_7537,-42.2737,1e-07,0.305933,0.493221
group_4627,-16.9116,1e-07,0.409144,1e-07
group_1094_1,-13.6213,0.1,0.2,0.1
group_3862_1,-27.019,1e-07,0.523176,0.19632
group_2956_5,-20.5806,1e-07,0.193865,0.525792
group_3662_4,-26.632,1e-07,0.189245,0.53108
group_3939,-52.0462,1e-07,0.223459,0.267831
group_5882,-19.2609,1e-07,0.621537,1
group_6116_7,-21.9072,1e-07,0.301529,0.000846304
group_5766_5,-38.1264,1e-07,0.363402,0.442789
group_7089_2,-16.9656,1e-07,0.516118,0.214903
group_2472_2,-11.1367,1e-07,0.357382,1e-07
group_2945_2,-45.0594,1e-07,0.509765,1e-07
group_8402,-19.3349,1e-07,0.557954,1
group_4130_4,-12.9256,0.1,0.2,0.1
can,-166.936,1e-07,0.221923,0.239509
group_7315,-36.5643,1e-07,0.315286,0.484676
group_2866,-50.6434,1e-07,0.31427,0.0149678
group_2843_2,-14.6468,0.1,0.2,0.1
group_6828,-13.983,1e-07,0.365487,0.460284
eutQ,-125.121,1e-07,0.230595,0.120136
ecdB,-60.0053,1e-07,0.202001,0.0558099
group_3834,-17.6263,1e-07,0.471597,0.183819
ribA,-22.4379,1e-07,0.0452818,0.0311433
besA,-97.3297,1e-07,0.200432,0.518419
ysdC,-96.7642,1e-07,0.218336,0.191842
tycC_4,-14.2484,1e-07,0.21569,0.534056
group_2314_3,-11.0226,1e-07,0.546512,1e-07
group_1122,-91.3024,1e-07,0.258064,0.242994
group_54_1,-215.876,0.00809052,0.238239,0.476346
group_5081_1,-22.8447,1e-07,0.489223,0.283963
group_4928_1,-15.5116,1e-07,0.279158,0.102187
group_2303_2,-14.1815,1e-07,0.238687,0.529339
group_2046,-22.6799,1e-07,0.260964,0.50998
group_2921_5,-72.5023,1e-07,0.388981,0.416259
group_1448,-47.8887,1e-07,0.223696,0.274485
group_7993_3,-25.4659,1e-07,0.308223,0.120548
group_5463_16,-43.1358,1e-07,0.444244,0.2965
group_1607_1,-9.84565,0.1,0.2,0.1
group_133_1,-34.393,1e-07,0.26573,0.241947
